,day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,spread
14969,0,748400,STARFRUIT,5053,25,,,,,5060,25,,,,,5056.5,0.0,7
14971,0,748500,STARFRUIT,5055,2,5054.0,27.0,,,5061,27,,,,,5058.0,0.0,6
14973,0,748600,STARFRUIT,5054,21,,,,,5060,1,5061.0,20.0,,,5057.0,0.0,6
14974,0,748700,STARFRUIT,5054,24,,,,,5060,1,5061.0,23.0,,,5057.0,0.0,6
14977,0,748800,STARFRUIT,5054,23,,,,,5061,23,,,,,5057.5,0.0,7
14979,0,748900,STARFRUIT,5054,21,,,,,5061,21,,,,,5057.5,0.0,7
14981,0,749000,STARFRUIT,5055,1,5054.0,29.0,,,5061,30,,,,,5058.0,0.0,6
14982,0,749100,STARFRUIT,5055,28,,,,,5061,2,5062.0,26.0,,,5058.0,0.0,6
14985,0,749200,STARFRUIT,5055,2,5054.0,24.0,,,5057,5,5061.0,24.0,,,5056.0,0.0,2
14987,0,749300,STARFRUIT,5054,26,,,,,5061,26,,,,,5057.5,0.0,7
14989,0,749400,STARFRUIT,5054,25,,,,,5061,25,,,,,5057.5,0.0,7
14990,0,749500,STARFRUIT,5054,26,,,,,5059,7,5061.0,26.0,,,5056.5,0.0,5
14992,0,749600,STARFRUIT,5055,2,5054.0,24.0,,,5061,1,5062.0,24.0,,,5058.0,0.0,6
14995,0,749700,STARFRUIT,5054,23,,,,,5061,23,,,,,5057.5,0.0,7
14996,0,749800,STARFRUIT,5054,22,,,,,5061,22,,,,,5057.5,0.0,7
14998,0,749900,STARFRUIT,5054,23,,,,,5061,23,,,,,5057.5,0.0,7
15000,0,750000,STARFRUIT,5054,27,,,,,5060,2,5061.0,25.0,,,5057.0,0.0,6
15003,0,750100,STARFRUIT,5053,23,,,,,5060,23,,,,,5056.5,0.0,7
15004,0,750200,STARFRUIT,5054,31,,,,,5061,31,,,,,5057.5,0.0,7
15006,0,750300,STARFRUIT,5055,30,,,,,5061,1,5062.0,29.0,,,5058.0,0.0,6
15008,0,750400,STARFRUIT,5060,1,5055.0,28.0,,,5062,28,,,,,5061.0,0.0,2
15011,0,750500,STARFRUIT,5055,30,,,,,5062,30,,,,,5058.5,0.0,7
15012,0,750600,STARFRUIT,5056,1,5055.0,31.0,,,5062,31,,,,,5059.0,0.0,6
15014,0,750700,STARFRUIT,5055,2,5054.0,29.0,,,5061,2,5062.0,29.0,,,5058.0,0.0,6
15016,0,750800,STARFRUIT,5055,32,,,,,5062,32,,,,,5058.5,0.0,7
15019,0,750900,STARFRUIT,5056,30,,,,,5063,30,,,,,5059.5,0.0,7
15020,0,751000,STARFRUIT,5056,9,5055.0,21.0,,,5062,22,,,,,5059.0,0.0,6
15022,0,751100,STARFRUIT,5056,23,,,,,5062,1,5063.0,22.0,,,5059.0,0.0,6
15024,0,751200,STARFRUIT,5056,1,5055.0,22.0,,,5062,22,,,,,5059.0,0.0,6
15027,0,751300,STARFRUIT,5056,22,,,,,5061,6,5063.0,22.0,,,5058.5,0.0,5
15028,0,751400,STARFRUIT,5056,1,5055.0,23.0,,,5062,2,5063.0,23.0,,,5059.0,0.0,6
15030,0,751500,STARFRUIT,5055,29,,,,,5062,29,,,,,5058.5,0.0,7
15032,0,751600,STARFRUIT,5056,7,5055.0,30.0,,,5062,1,5063.0,30.0,,,5059.0,0.0,6
15035,0,751700,STARFRUIT,5056,1,5055.0,26.0,,,5062,27,,,,,5059.0,0.0,6
15036,0,751800,STARFRUIT,5055,26,,,,,5062,26,,,,,5058.5,0.0,7
15039,0,751900,STARFRUIT,5055,22,,,,,5060,2,5062.0,22.0,,,5057.5,0.0,5
15041,0,752000,STARFRUIT,5056,25,,,,,5061,6,5062.0,1.0,5063.0,24.0,5058.5,0.0,5
15043,0,752100,STARFRUIT,5055,25,,,,,5056,9,5063.0,25.0,,,5055.5,0.0,1
15044,0,752200,STARFRUIT,5055,24,,,,,5062,24,,,,,5058.5,0.0,7
15047,0,752300,STARFRUIT,5055,28,,,,,5062,28,,,,,5058.5,0.0,7
15049,0,752400,STARFRUIT,5055,23,,,,,5062,23,,,,,5058.5,0.0,7
15051,0,752500,STARFRUIT,5055,24,,,,,5062,24,,,,,5058.5,0.0,7
15052,0,752600,STARFRUIT,5055,29,,,,,5062,29,,,,,5058.5,0.0,7
15055,0,752700,STARFRUIT,5055,25,,,,,5058,4,5062.0,25.0,,,5056.5,0.0,3
15057,0,752800,STARFRUIT,5055,27,,,,,5062,27,,,,,5058.5,0.0,7
15059,0,752900,STARFRUIT,5055,1,5054.0,20.0,,,5059,8,5061.0,21.0,,,5057.0,0.0,4
15060,0,753000,STARFRUIT,5056,7,5055.0,28.0,,,5061,2,5062.0,26.0,,,5058.5,0.0,5
15063,0,753100,STARFRUIT,5055,2,5054.0,22.0,,,5061,24,,,,,5058.0,0.0,6
15065,0,753200,STARFRUIT,5055,23,,,,,5062,23,,,,,5058.5,0.0,7
15067,0,753300,STARFRUIT,5055,20,,,,,5062,20,,,,,5058.5,0.0,7
15068,0,753400,STARFRUIT,5055,2,5054.0,26.0,,,5061,2,5062.0,26.0,,,5058.0,0.0,6
15071,0,753500,STARFRUIT,5054,20,,,,,5059,6,5061.0,20.0,,,5056.5,0.0,5
15073,0,753600,STARFRUIT,5054,25,,,,,5057,4,5061.0,25.0,,,5055.5,0.0,3
15075,0,753700,STARFRUIT,5055,1,5054.0,27.0,,,5061,28,,,,,5058.0,0.0,6
15076,0,753800,STARFRUIT,5054,20,,,,,5061,20,,,,,5057.5,0.0,7
15079,0,753900,STARFRUIT,5057,3,5054.0,25.0,,,5061,25,,,,,5059.0,0.0,4
15081,0,754000,STARFRUIT,5056,4,5055.0,26.0,,,5061,1,5062.0,25.0,,,5058.5,0.0,5
15082,0,754100,STARFRUIT,5054,22,,,,,5055,1,5061.0,22.0,,,5054.5,0.0,1
15085,0,754200,STARFRUIT,5056,6,5055.0,31.0,,,5061,1,5062.0,30.0,,,5058.5,0.0,5
15087,0,754300,STARFRUIT,5061,1,5056.0,5.0,5055.0,23.0,5062,23,,,,,5061.5,0.0,1
15089,0,754400,STARFRUIT,5055,24,,,,,5062,24,,,,,5058.5,0.0,7
15090,0,754500,STARFRUIT,5055,23,,,,,5060,3,5062.0,23.0,,,5057.5,0.0,5
15093,0,754600,STARFRUIT,5054,25,,,,,5061,25,,,,,5057.5,0.0,7
15095,0,754700,STARFRUIT,5055,22,,,,,5061,1,5062.0,21.0,,,5058.0,0.0,6
15097,0,754800,STARFRUIT,5055,26,,,,,5062,26,,,,,5058.5,0.0,7
15098,0,754900,STARFRUIT,5055,1,5054.0,26.0,,,5061,1,5062.0,26.0,,,5058.0,0.0,6
15101,0,755000,STARFRUIT,5060,1,5056.0,8.0,5055.0,31.0,5061,2,5062.0,29.0,,,5060.5,0.0,1
15103,0,755100,STARFRUIT,5055,25,,,,,5060,1,5062.0,25.0,,,5057.5,0.0,5
15105,0,755200,STARFRUIT,5056,28,,,,,5063,28,,,,,5059.5,0.0,7
15106,0,755300,STARFRUIT,5057,1,5056.0,20.0,,,5063,21,,,,,5060.0,0.0,6
15109,0,755400,STARFRUIT,5057,26,,,,,5063,1,5064.0,25.0,,,5060.0,0.0,6
15111,0,755500,STARFRUIT,5056,29,,,,,5063,29,,,,,5059.5,0.0,7
15113,0,755600,STARFRUIT,5058,4,5057.0,25.0,,,5064,25,,,,,5061.0,0.0,6
15114,0,755700,STARFRUIT,5056,30,,,,,5064,30,,,,,5060.0,0.0,8
15117,0,755800,STARFRUIT,5057,24,,,,,5060,4,5064.0,24.0,,,5058.5,0.0,3
15119,0,755900,STARFRUIT,5057,30,,,,,5064,30,,,,,5060.5,0.0,7
15121,0,756000,STARFRUIT,5058,2,5057.0,25.0,,,5064,27,,,,,5061.0,0.0,6
15122,0,756100,STARFRUIT,5063,1,5057.0,25.0,,,5064,25,,,,,5063.5,0.0,1
15125,0,756200,STARFRUIT,5058,6,5057.0,29.0,,,5064,31,,,,,5061.0,0.0,6
15127,0,756300,STARFRUIT,5058,29,,,,,5065,29,,,,,5061.5,0.0,7
15129,0,756400,STARFRUIT,5058,20,,,,,5065,20,,,,,5061.5,0.0,7
15130,0,756500,STARFRUIT,5063,3,5058.0,29.0,,,5065,29,,,,,5064.0,0.0,2
15133,0,756600,STARFRUIT,5058,23,,,,,5059,1,5063.0,1.0,5065.0,23.0,5058.5,0.0,1
15135,0,756700,STARFRUIT,5058,23,,,,,5065,23,,,,,5061.5,0.0,7
15137,0,756800,STARFRUIT,5058,28,,,,,5065,28,,,,,5061.5,0.0,7
15138,0,756900,STARFRUIT,5063,8,5058.0,1.0,5057.0,23.0,5064,1,5065.0,23.0,,,5063.5,0.0,1
15141,0,757000,STARFRUIT,5060,2,5057.0,21.0,,,5062,3,5064.0,21.0,,,5061.0,0.0,2
15143,0,757100,STARFRUIT,5063,1,5059.0,4.0,5058.0,23.0,5064,2,5065.0,21.0,,,5063.5,0.0,1
15145,0,757200,STARFRUIT,5058,25,,,,,5065,25,,,,,5061.5,0.0,7
15146,0,757300,STARFRUIT,5063,7,5058.0,23.0,,,5065,23,,,,,5064.0,0.0,2
15149,0,757400,STARFRUIT,5064,1,5061.0,6.0,5058.0,28.0,5065,28,,,,,5064.5,0.0,1
15151,0,757500,STARFRUIT,5058,23,,,,,5061,6,5063.0,5.0,5065.0,23.0,5059.5,0.0,3
15153,0,757600,STARFRUIT,5058,24,,,,,5059,1,5065.0,24.0,,,5058.5,0.0,1
15154,0,757700,STARFRUIT,5058,30,,,,,5065,30,,,,,5061.5,0.0,7
15157,0,757800,STARFRUIT,5058,1,5057.0,26.0,,,5062,8,5064.0,27.0,,,5060.0,0.0,4
15159,0,757900,STARFRUIT,5058,2,5057.0,26.0,,,5062,2,5064.0,28.0,,,5060.0,0.0,4
15161,0,758000,STARFRUIT,5058,21,,,,,5064,1,5065.0,20.0,,,5061.0,0.0,6
15162,0,758100,STARFRUIT,5058,25,,,,,5063,6,5065.0,25.0,,,5060.5,0.0,5
15165,0,758200,STARFRUIT,5063,1,5058.0,31.0,,,5065,31,,,,,5064.0,0.0,2
15167,0,758300,STARFRUIT,5058,1,5057.0,20.0,,,5064,21,,,,,5061.0,0.0,6
15168,0,758400,STARFRUIT,5057,24,,,,,5064,24,,,,,5060.5,0.0,7
15170,0,758500,STARFRUIT,5057,30,,,,,5062,7,5064.0,30.0,,,5059.5,0.0,5
15172,0,758600,STARFRUIT,5058,2,5057.0,30.0,,,5064,32,,,,,5061.0,0.0,6
15175,0,758700,STARFRUIT,5057,27,,,,,5064,27,,,,,5060.5,0.0,7
15176,0,758800,STARFRUIT,5057,28,,,,,5064,28,,,,,5060.5,0.0,7
15178,0,758900,STARFRUIT,5057,23,,,,,5064,23,,,,,5060.5,0.0,7
15180,0,759000,STARFRUIT,5057,31,,,,,5062,6,5064.0,31.0,,,5059.5,0.0,5
15183,0,759100,STARFRUIT,5058,31,,,,,5059,5,5063.0,4.0,5064.0,2.0,5058.5,0.0,1
15184,0,759200,STARFRUIT,5058,20,,,,,5065,20,,,,,5061.5,0.0,7
15186,0,759300,STARFRUIT,5063,1,5058.0,23.0,,,5065,23,,,,,5064.0,0.0,2
15188,0,759400,STARFRUIT,5059,5,5058.0,25.0,,,5065,25,,,,,5062.0,0.0,6
15191,0,759500,STARFRUIT,5063,3,5059.0,2.0,5058.0,24.0,5065,26,,,,,5064.0,0.0,2
15192,0,759600,STARFRUIT,5058,21,,,,,5065,21,,,,,5061.5,0.0,7
15194,0,759700,STARFRUIT,5058,2,5057.0,29.0,,,5064,30,,,,,5061.0,0.0,6
15196,0,759800,STARFRUIT,5057,26,,,,,5064,26,,,,,5060.5,0.0,7
15199,0,759900,STARFRUIT,5059,4,5058.0,29.0,,,5065,29,,,,,5062.0,0.0,6
15200,0,760000,STARFRUIT,5058,21,,,,,5065,21,,,,,5061.5,0.0,7
15202,0,760100,STARFRUIT,5059,2,5058.0,27.0,,,5065,2,5066.0,27.0,,,5062.0,0.0,6
15204,0,760200,STARFRUIT,5061,5,5058.0,28.0,,,5065,28,,,,,5063.0,0.0,4
15207,0,760300,STARFRUIT,5059,7,5058.0,27.0,,,5065,27,,,,,5062.0,0.0,6
15208,0,760400,STARFRUIT,5058,32,,,,,5065,32,,,,,5061.5,0.0,7
15210,0,760500,STARFRUIT,5059,1,5058.0,29.0,,,5065,30,,,,,5062.0,0.0,6
15212,0,760600,STARFRUIT,5058,31,,,,,5065,31,,,,,5061.5,0.0,7
15215,0,760700,STARFRUIT,5058,27,,,,,5065,27,,,,,5061.5,0.0,7
15216,0,760800,STARFRUIT,5059,23,,,,,5065,1,5066.0,22.0,,,5062.0,0.0,6
15219,0,760900,STARFRUIT,5059,30,,,,,5066,30,,,,,5062.5,0.0,7
15221,0,761000,STARFRUIT,5058,25,,,,,5065,25,,,,,5061.5,0.0,7
15223,0,761100,STARFRUIT,5058,30,,,,,5065,30,,,,,5061.5,0.0,7
15224,0,761200,STARFRUIT,5058,30,,,,,5063,5,5064.0,2.0,5065.0,28.0,5060.5,0.0,5
15227,0,761300,STARFRUIT,5058,3,5057.0,29.0,,,5065,29,,,,,5061.5,0.0,7
15229,0,761400,STARFRUIT,5058,28,,,,,5065,28,,,,,5061.5,0.0,7
15231,0,761500,STARFRUIT,5058,26,,,,,5060,5,5065.0,26.0,,,5059.0,0.0,2
15232,0,761600,STARFRUIT,5058,27,,,,,5065,28,,,,,5061.5,0.0,7
15235,0,761700,STARFRUIT,5058,22,,,,,5064,1,5065.0,22.0,,,5061.0,0.0,6
15237,0,761800,STARFRUIT,5057,23,,,,,5062,1,5064.0,23.0,,,5059.5,0.0,5
15239,0,761900,STARFRUIT,5057,27,,,,,5064,27,,,,,5060.5,0.0,7
15240,0,762000,STARFRUIT,5057,23,,,,,5064,23,,,,,5060.5,0.0,7
15243,0,762100,STARFRUIT,5062,5,5058.0,23.0,,,5065,23,,,,,5063.5,0.0,3
15245,0,762200,STARFRUIT,5058,25,,,,,5059,9,5061.0,6.0,5064.0,1.0,5058.5,0.0,1
15247,0,762300,STARFRUIT,5058,27,,,,,5065,27,,,,,5061.5,0.0,7
15248,0,762400,STARFRUIT,5058,29,,,,,5059,5,5065.0,30.0,,,5058.5,0.0,1
15251,0,762500,STARFRUIT,5059,4,5058.0,23.0,,,5065,24,,,,,5062.0,0.0,6
15253,0,762600,STARFRUIT,5058,29,,,,,5065,29,,,,,5061.5,0.0,7
15255,0,762700,STARFRUIT,5058,4,5057.0,24.0,,,5059,2,5064.0,24.0,,,5058.5,0.0,1
15256,0,762800,STARFRUIT,5058,25,,,,,5065,26,,,,,5061.5,0.0,7
15259,0,762900,STARFRUIT,5059,2,5058.0,26.0,,,5065,28,,,,,5062.0,0.0,6
15261,0,763000,STARFRUIT,5059,28,,,,,5064,4,5065.0,2.0,5066.0,26.0,5061.5,0.0,5
15262,0,763100,STARFRUIT,5059,2,5058.0,25.0,,,5064,4,5065.0,2.0,5066.0,25.0,5061.5,0.0,5
15265,0,763200,STARFRUIT,5058,22,,,,,5063,8,5065.0,22.0,,,5060.5,0.0,5
15267,0,763300,STARFRUIT,5058,27,,,,,5063,1,5065.0,27.0,,,5060.5,0.0,5
15269,0,763400,STARFRUIT,5058,27,,,,,5065,27,,,,,5061.5,0.0,7
15270,0,763500,STARFRUIT,5060,3,5059.0,26.0,,,5066,26,,,,,5063.0,0.0,6
15273,0,763600,STARFRUIT,5059,25,,,,,5066,25,,,,,5062.5,0.0,7
15275,0,763700,STARFRUIT,5059,25,,,,,5060,5,5066.0,25.0,,,5059.5,0.0,1
15277,0,763800,STARFRUIT,5059,31,,,,,5065,1,5066.0,30.0,,,5062.0,0.0,6
15278,0,763900,STARFRUIT,5058,32,,,,,5065,32,,,,,5061.5,0.0,7
15281,0,764000,STARFRUIT,5058,27,,,,,5065,27,,,,,5061.5,0.0,7
15283,0,764100,STARFRUIT,5058,27,,,,,5064,2,5065.0,25.0,,,5061.0,0.0,6
15285,0,764200,STARFRUIT,5058,26,,,,,5065,27,,,,,5061.5,0.0,7
15286,0,764300,STARFRUIT,5058,29,,,,,5063,4,5065.0,29.0,,,5060.5,0.0,5
15289,0,764400,STARFRUIT,5058,22,,,,,5065,22,,,,,5061.5,0.0,7
15291,0,764500,STARFRUIT,5059,1,5058.0,24.0,,,5063,6,5065.0,26.0,,,5061.0,0.0,4
15293,0,764600,STARFRUIT,5059,30,,,,,5065,2,5066.0,28.0,,,5062.0,0.0,6
15294,0,764700,STARFRUIT,5059,23,,,,,5066,23,,,,,5062.5,0.0,7
15297,0,764800,STARFRUIT,5060,4,5059.0,26.0,,,5066,27,,,,,5063.0,0.0,6
15299,0,764900,STARFRUIT,5059,24,,,,,5064,2,5066.0,24.0,,,5061.5,0.0,5
15301,0,765000,STARFRUIT,5059,25,,,,,5066,25,,,,,5062.5,0.0,7
15302,0,765100,STARFRUIT,5059,28,,,,,5066,28,,,,,5062.5,0.0,7
15305,0,765200,STARFRUIT,5059,28,,,,,5066,28,,,,,5062.5,0.0,7
15307,0,765300,STARFRUIT,5059,29,,,,,5066,29,,,,,5062.5,0.0,7
15309,0,765400,STARFRUIT,5060,32,,,,,5066,2,5067.0,30.0,,,5063.0,0.0,6
15310,0,765500,STARFRUIT,5060,1,5059.0,24.0,,,5066,25,,,,,5063.0,0.0,6
15313,0,765600,STARFRUIT,5060,23,,,,,5067,24,,,,,5063.5,0.0,7
15315,0,765700,STARFRUIT,5060,4,5059.0,30.0,,,5062,2,5066.0,31.0,,,5061.0,0.0,2
15317,0,765800,STARFRUIT,5059,30,,,,,5064,5,5066.0,30.0,,,5061.5,0.0,5
15318,0,765900,STARFRUIT,5059,24,,,,,5060,1,5066.0,24.0,,,5059.5,0.0,1
15321,0,766000,STARFRUIT,5060,22,,,,,5065,6,5067.0,22.0,,,5062.5,0.0,5
15323,0,766100,STARFRUIT,5060,31,,,,,5067,31,,,,,5063.5,0.0,7
15325,0,766200,STARFRUIT,5060,31,,,,,5067,31,,,,,5063.5,0.0,7
15326,0,766300,STARFRUIT,5060,20,,,,,5067,20,,,,,5063.5,0.0,7
15329,0,766400,STARFRUIT,5064,4,5061.0,26.0,,,5066,2,5068.0,26.0,,,5065.0,0.0,2
15331,0,766500,STARFRUIT,5061,32,,,,,5067,2,5068.0,30.0,,,5064.0,0.0,6
15333,0,766600,STARFRUIT,5062,2,5061.0,24.0,,,5068,24,,,,,5065.0,0.0,6
15334,0,766700,STARFRUIT,5061,29,,,,,5068,29,,,,,5064.5,0.0,7
15337,0,766800,STARFRUIT,5061,23,,,,,5068,23,,,,,5064.5,0.0,7
15339,0,766900,STARFRUIT,5061,23,,,,,5068,23,,,,,5064.5,0.0,7
15341,0,767000,STARFRUIT,5061,20,,,,,5068,20,,,,,5064.5,0.0,7
15342,0,767100,STARFRUIT,5062,23,,,,,5067,2,5068.0,2.0,5069.0,21.0,5064.5,0.0,5
15345,0,767200,STARFRUIT,5062,29,,,,,5068,1,5069.0,28.0,,,5065.0,0.0,6
15347,0,767300,STARFRUIT,5062,27,,,,,5069,28,,,,,5065.5,0.0,7
15348,0,767400,STARFRUIT,5062,28,,,,,5069,28,,,,,5065.5,0.0,7
15350,0,767500,STARFRUIT,5062,24,,,,,5070,24,,,,,5066.0,0.0,8
15352,0,767600,STARFRUIT,5063,2,5062.0,28.0,,,5069,30,,,,,5066.0,0.0,6
15355,0,767700,STARFRUIT,5063,26,,,,,5070,26,,,,,5066.5,0.0,7
15356,0,767800,STARFRUIT,5063,2,5062.0,21.0,,,5069,22,,,,,5066.0,0.0,6
15358,0,767900,STARFRUIT,5063,31,,,,,5070,31,,,,,5066.5,0.0,7
15360,0,768000,STARFRUIT,5063,24,,,,,5070,24,,,,,5066.5,0.0,7
15363,0,768100,STARFRUIT,5063,24,,,,,5070,24,,,,,5066.5,0.0,7
15364,0,768200,STARFRUIT,5063,27,,,,,5069,2,5070.0,26.0,,,5066.0,0.0,6
15366,0,768300,STARFRUIT,5062,30,,,,,5070,30,,,,,5066.0,0.0,8
15368,0,768400,STARFRUIT,5063,23,,,,,5070,23,,,,,5066.5,0.0,7
15371,0,768500,STARFRUIT,5063,29,,,,,5070,29,,,,,5066.5,0.0,7
15372,0,768600,STARFRUIT,5064,1,5063.0,29.0,,,5070,30,,,,,5067.0,0.0,6
15374,0,768700,STARFRUIT,5068,2,5064.0,1.0,5063.0,29.0,5069,7,5070.0,1.0,5071.0,29.0,5068.5,0.0,1
15376,0,768800,STARFRUIT,5069,1,5063.0,24.0,,,5070,24,,,,,5069.5,0.0,1
15379,0,768900,STARFRUIT,5065,7,5064.0,22.0,,,5071,22,,,,,5068.0,0.0,6
15380,0,769000,STARFRUIT,5064,27,,,,,5071,27,,,,,5067.5,0.0,7
15382,0,769100,STARFRUIT,5064,24,,,,,5071,24,,,,,5067.5,0.0,7
15384,0,769200,STARFRUIT,5064,27,,,,,5071,27,,,,,5067.5,0.0,7
15387,0,769300,STARFRUIT,5070,1,5064.0,28.0,,,5071,28,,,,,5070.5,0.0,1
15388,0,769400,STARFRUIT,5065,4,5064.0,23.0,,,5071,23,,,,,5068.0,0.0,6
15390,0,769500,STARFRUIT,5064,2,5063.0,27.0,,,5070,29,,,,,5067.0,0.0,6
15393,0,769600,STARFRUIT,5064,7,5063.0,21.0,,,5069,1,5070.0,20.0,,,5066.5,0.0,5
15395,0,769700,STARFRUIT,5065,4,5062.0,24.0,,,5069,24,,,,,5067.0,0.0,4
15396,0,769800,STARFRUIT,5068,1,5062.0,24.0,,,5069,24,,,,,5068.5,0.0,1
15399,0,769900,STARFRUIT,5062,27,,,,,5069,27,,,,,5065.5,0.0,7
15401,0,770000,STARFRUIT,5062,23,,,,,5069,23,,,,,5065.5,0.0,7
15403,0,770100,STARFRUIT,5062,23,,,,,5069,23,,,,,5065.5,0.0,7
15404,0,770200,STARFRUIT,5063,23,,,,,5068,2,5070.0,23.0,,,5065.5,0.0,5
15407,0,770300,STARFRUIT,5063,32,,,,,5070,32,,,,,5066.5,0.0,7
15409,0,770400,STARFRUIT,5064,32,,,,,5071,32,,,,,5067.5,0.0,7
15411,0,770500,STARFRUIT,5064,26,,,,,5071,26,,,,,5067.5,0.0,7
15412,0,770600,STARFRUIT,5064,22,,,,,5071,22,,,,,5067.5,0.0,7
15415,0,770700,STARFRUIT,5065,23,,,,,5071,1,5072.0,22.0,,,5068.0,0.0,6
15417,0,770800,STARFRUIT,5065,27,,,,,5070,2,5072.0,27.0,,,5067.5,0.0,5
15419,0,770900,STARFRUIT,5065,22,,,,,5072,22,,,,,5068.5,0.0,7
15420,0,771000,STARFRUIT,5065,1,5064.0,21.0,,,5071,2,5072.0,21.0,,,5068.0,0.0,6
15423,0,771100,STARFRUIT,5065,4,5064.0,29.0,,,5071,29,,,,,5068.0,0.0,6
15425,0,771200,STARFRUIT,5065,4,5064.0,22.0,,,5071,22,,,,,5068.0,0.0,6
15427,0,771300,STARFRUIT,5065,6,5064.0,27.0,,,5071,27,,,,,5068.0,0.0,6
15428,0,771400,STARFRUIT,5064,23,,,,,5071,23,,,,,5067.5,0.0,7
15431,0,771500,STARFRUIT,5070,1,5064.0,28.0,,,5071,28,,,,,5070.5,0.0,1
15433,0,771600,STARFRUIT,5069,6,5065.0,4.0,5064.0,25.0,5071,25,,,,,5070.0,0.0,2
15435,0,771700,STARFRUIT,5064,29,,,,,5071,29,,,,,5067.5,0.0,7
15437,0,771800,STARFRUIT,5065,6,5064.0,25.0,,,5071,25,,,,,5068.0,0.0,6
15439,0,771900,STARFRUIT,5064,25,,,,,5071,25,,,,,5067.5,0.0,7
15441,0,772000,STARFRUIT,5064,24,,,,,5070,5,5072.0,24.0,,,5067.0,0.0,6
15442,0,772100,STARFRUIT,5065,29,,,,,5070,4,5071.0,1.0,5072.0,28.0,5067.5,0.0,5
15445,0,772200,STARFRUIT,5065,10,5064.0,26.0,,,5071,2,5072.0,26.0,,,5068.0,0.0,6
15447,0,772300,STARFRUIT,5064,24,,,,,5071,24,,,,,5067.5,0.0,7
15449,0,772400,STARFRUIT,5064,29,,,,,5071,29,,,,,5067.5,0.0,7
15450,0,772500,STARFRUIT,5064,29,,,,,5071,29,,,,,5067.5,0.0,7
15453,0,772600,STARFRUIT,5064,30,,,,,5069,2,5071.0,30.0,,,5066.5,0.0,5
15455,0,772700,STARFRUIT,5065,31,,,,,5071,2,5072.0,29.0,,,5068.0,0.0,6
15457,0,772800,STARFRUIT,5067,8,5066.0,20.0,,,5073,20,,,,,5070.0,0.0,6
15458,0,772900,STARFRUIT,5065,27,,,,,5072,27,,,,,5068.5,0.0,7
15461,0,773000,STARFRUIT,5066,4,5065.0,22.0,,,5072,22,,,,,5069.0,0.0,6
15463,0,773100,STARFRUIT,5071,1,5066.0,32.0,,,5073,32,,,,,5072.0,0.0,2
15465,0,773200,STARFRUIT,5066,19,,,,,5073,20,,,,,5069.5,0.0,7
15466,0,773300,STARFRUIT,5065,26,,,,,5070,3,5072.0,26.0,,,5067.5,0.0,5
15469,0,773400,STARFRUIT,5067,5,5066.0,21.0,,,5073,21,,,,,5070.0,0.0,6
15471,0,773500,STARFRUIT,5071,1,5066.0,2.0,5065.0,27.0,5072,2,5073.0,27.0,,,5071.5,0.0,1
15473,0,773600,STARFRUIT,5066,24,,,,,5073,24,,,,,5069.5,0.0,7
15474,0,773700,STARFRUIT,5066,27,,,,,5073,27,,,,,5069.5,0.0,7
15477,0,773800,STARFRUIT,5066,29,,,,,5074,29,,,,,5070.0,0.0,8
15479,0,773900,STARFRUIT,5067,27,,,,,5073,2,5074.0,25.0,,,5070.0,0.0,6
15481,0,774000,STARFRUIT,5067,23,,,,,5073,1,5074.0,22.0,,,5070.0,0.0,6
15482,0,774100,STARFRUIT,5066,27,,,,,5073,27,,,,,5069.5,0.0,7
15485,0,774200,STARFRUIT,5068,2,5065.0,21.0,,,5072,21,,,,,5070.0,0.0,4
15487,0,774300,STARFRUIT,5064,25,,,,,5072,25,,,,,5068.0,0.0,8
15489,0,774400,STARFRUIT,5065,21,,,,,5072,21,,,,,5068.5,0.0,7
15490,0,774500,STARFRUIT,5065,24,,,,,5072,24,,,,,5068.5,0.0,7
15493,0,774600,STARFRUIT,5065,30,,,,,5072,30,,,,,5068.5,0.0,7
15495,0,774700,STARFRUIT,5065,24,,,,,5071,2,5072.0,22.0,,,5068.0,0.0,6
15497,0,774800,STARFRUIT,5065,21,,,,,5072,21,,,,,5068.5,0.0,7
15498,0,774900,STARFRUIT,5065,31,,,,,5072,32,,,,,5068.5,0.0,7
15501,0,775000,STARFRUIT,5065,27,,,,,5071,1,5072.0,26.0,,,5068.0,0.0,6
15503,0,775100,STARFRUIT,5065,31,,,,,5070,1,5071.0,2.0,5072.0,29.0,5067.5,0.0,5
15505,0,775200,STARFRUIT,5065,25,,,,,5072,25,,,,,5068.5,0.0,7
15506,0,775300,STARFRUIT,5065,25,,,,,5073,25,,,,,5069.0,0.0,8
15509,0,775400,STARFRUIT,5066,26,,,,,5073,26,,,,,5069.5,0.0,7
15511,0,775500,STARFRUIT,5066,7,5065.0,21.0,,,5068,2,5072.0,21.0,,,5067.0,0.0,2
15513,0,775600,STARFRUIT,5065,23,,,,,5072,23,,,,,5068.5,0.0,7
15514,0,775700,STARFRUIT,5071,1,5066.0,30.0,,,5073,30,,,,,5072.0,0.0,2
15517,0,775800,STARFRUIT,5067,7,5066.0,27.0,,,5073,27,,,,,5070.0,0.0,6
15519,0,775900,STARFRUIT,5067,22,,,,,5073,2,5074.0,20.0,,,5070.0,0.0,6
